Fri Mar 31 00:00:19 2023 Fold 2, Epoch 15, lr: 0.0001743, train loss: 0.03003, valid loss: 0.04586, precision: 0.9704, recall: 0.975667.
Fri Mar 31 00:07:16 2023 Fold 2, Epoch 16, lr: 0.0001581, train loss: 0.02877, valid loss: 0.04558, precision: 0.9707, recall: 0.975460.
Fri Mar 31 00:14:15 2023 Fold 2, Epoch 17, lr: 0.0001419, train loss: 0.02736, valid loss: 0.04752, precision: 0.9719, recall: 0.975429.
Fri Mar 31 00:21:17 2023 Fold 2, Epoch 18, lr: 0.0001257, train loss: 0.02544, valid loss: 0.04755, precision: 0.9749, recall: 0.974425.
Fri Mar 31 00:28:15 2023 Fold 2, Epoch 19, lr: 0.0001099, train loss: 0.02435, valid loss: 0.04816, precision: 0.9733, recall: 0.974794.
Fri Mar 31 00:35:15 2023 Fold 2, Epoch 20, lr: 0.0000945, train loss: 0.02383, valid loss: 0.04913, precision: 0.9741, recall: 0.975802.
Fri Mar 31 00:42:15 2023 Fold 2, Epoch 21, lr: 0.0000797, train loss: 0.02301, valid loss: 0.04846, precision: 0.9747, recall: 0.974635.
Fri Mar 31 00:49:14 2023 Fold 2, Epoch 22, lr: 0.0000658, train loss: 0.02202, valid loss: 0.04897, precision: 0.9730, recall: 0.976304.
Fri Mar 31 00:56:17 2023 Fold 2, Epoch 23, lr: 0.0000529, train loss: 0.02147, valid loss: 0.04899, precision: 0.9735, recall: 0.976924.
Fri Mar 31 01:03:16 2023 Fold 2, Epoch 24, lr: 0.0000411, train loss: 0.02049, valid loss: 0.04980, precision: 0.9720, recall: 0.978593.
Fri Mar 31 01:10:15 2023 Fold 2, Epoch 25, lr: 0.0000306, train loss: 0.02019, valid loss: 0.04971, precision: 0.9741, recall: 0.976099.
Fri Mar 31 01:17:17 2023 Fold 2, Epoch 26, lr: 0.0000215, train loss: 0.01977, valid loss: 0.04932, precision: 0.9734, recall: 0.976222.
Fri Mar 31 01:24:20 2023 Fold 2, Epoch 27, lr: 0.0000139, train loss: 0.01972, valid loss: 0.05032, precision: 0.9741, recall: 0.975560.
Fri Mar 31 01:31:21 2023 Fold 2, Epoch 28, lr: 0.0000079, train loss: 0.01926, valid loss: 0.05032, precision: 0.9733, recall: 0.976641.
Fri Mar 31 01:38:20 2023 Fold 2, Epoch 29, lr: 0.0000035, train loss: 0.01908, valid loss: 0.05012, precision: 0.9738, recall: 0.976313.
Fri Mar 31 01:45:21 2023 Fold 2, Epoch 30, lr: 0.0000009, train loss: 0.01927, valid loss: 0.05010, precision: 0.9738, recall: 0.976059.
Fri Mar 31 01:52:18 2023 Fold 3, Epoch 1, lr: 0.0000300, train loss: 0.28086, valid loss: 0.15515, precision: 0.8904, recall: 0.890936.
Fri Mar 31 01:59:18 2023 Fold 3, Epoch 2, lr: 0.0003000, train loss: 0.09165, valid loss: 0.06172, precision: 0.9512, recall: 0.963855.
Fri Mar 31 02:06:22 2023 Fold 3, Epoch 3, lr: 0.0002991, train loss: 0.06463, valid loss: 0.05695, precision: 0.9686, recall: 0.953336.
Fri Mar 31 02:13:24 2023 Fold 3, Epoch 4, lr: 0.0002965, train loss: 0.05660, valid loss: 0.05291, precision: 0.9560, recall: 0.970977.
Fri Mar 31 02:20:26 2023 Fold 3, Epoch 5, lr: 0.0002921, train loss: 0.05177, valid loss: 0.04999, precision: 0.9665, recall: 0.964673.
Fri Mar 31 02:27:30 2023 Fold 3, Epoch 6, lr: 0.0002861, train loss: 0.04837, valid loss: 0.05011, precision: 0.9641, recall: 0.969315.
Fri Mar 31 02:34:32 2023 Fold 3, Epoch 7, lr: 0.0002785, train loss: 0.04506, valid loss: 0.05075, precision: 0.9615, recall: 0.973457.
Fri Mar 31 02:41:30 2023 Fold 3, Epoch 8, lr: 0.0002694, train loss: 0.04248, valid loss: 0.04914, precision: 0.9663, recall: 0.968376.
Fri Mar 31 02:48:30 2023 Fold 3, Epoch 9, lr: 0.0002589, train loss: 0.04060, valid loss: 0.04645, precision: 0.9599, recall: 0.976141.
Fri Mar 31 02:55:30 2023 Fold 3, Epoch 10, lr: 0.0002471, train loss: 0.03780, valid loss: 0.04868, precision: 0.9643, recall: 0.973362.
Fri Mar 31 03:02:34 2023 Fold 3, Epoch 11, lr: 0.0002342, train loss: 0.03635, valid loss: 0.05029, precision: 0.9569, recall: 0.977462.
Fri Mar 31 03:09:39 2023 Fold 3, Epoch 12, lr: 0.0002203, train loss: 0.03495, valid loss: 0.04725, precision: 0.9685, recall: 0.971474.
Fri Mar 31 03:16:43 2023 Fold 3, Epoch 13, lr: 0.0002055, train loss: 0.03303, valid loss: 0.04608, precision: 0.9699, recall: 0.972484.
Fri Mar 31 03:23:46 2023 Fold 3, Epoch 14, lr: 0.0001901, train loss: 0.03093, valid loss: 0.04829, precision: 0.9679, recall: 0.972102.
Fri Mar 31 03:30:49 2023 Fold 3, Epoch 15, lr: 0.0001743, train loss: 0.02981, valid loss: 0.04693, precision: 0.9685, recall: 0.971963.
Fri Mar 31 03:37:52 2023 Fold 3, Epoch 16, lr: 0.0001581, train loss: 0.02871, valid loss: 0.04941, precision: 0.9674, recall: 0.975823.
Fri Mar 31 03:44:53 2023 Fold 3, Epoch 17, lr: 0.0001419, train loss: 0.02667, valid loss: 0.05214, precision: 0.9649, recall: 0.974552.
Fri Mar 31 03:51:57 2023 Fold 3, Epoch 18, lr: 0.0001257, train loss: 0.02549, valid loss: 0.05133, precision: 0.9701, recall: 0.975418.
Fri Mar 31 03:59:01 2023 Fold 3, Epoch 19, lr: 0.0001099, train loss: 0.02409, valid loss: 0.05234, precision: 0.9686, recall: 0.974572.
Fri Mar 31 04:06:02 2023 Fold 3, Epoch 20, lr: 0.0000945, train loss: 0.02331, valid loss: 0.05130, precision: 0.9688, recall: 0.977361.
Fri Mar 31 04:13:04 2023 Fold 3, Epoch 21, lr: 0.0000797, train loss: 0.02301, valid loss: 0.05033, precision: 0.9699, recall: 0.976330.
Fri Mar 31 04:20:08 2023 Fold 3, Epoch 22, lr: 0.0000658, train loss: 0.02143, valid loss: 0.05341, precision: 0.9722, recall: 0.973124.
Fri Mar 31 04:27:12 2023 Fold 3, Epoch 23, lr: 0.0000529, train loss: 0.02084, valid loss: 0.05248, precision: 0.9696, recall: 0.975554.
Fri Mar 31 04:34:17 2023 Fold 3, Epoch 24, lr: 0.0000411, train loss: 0.01991, valid loss: 0.05334, precision: 0.9707, recall: 0.975762.
Fri Mar 31 04:41:16 2023 Fold 3, Epoch 25, lr: 0.0000306, train loss: 0.01966, valid loss: 0.05306, precision: 0.9724, recall: 0.973987.
Fri Mar 31 04:48:17 2023 Fold 3, Epoch 26, lr: 0.0000215, train loss: 0.01939, valid loss: 0.05401, precision: 0.9725, recall: 0.973650.
Fri Mar 31 04:55:21 2023 Fold 3, Epoch 27, lr: 0.0000139, train loss: 0.01892, valid loss: 0.05309, precision: 0.9718, recall: 0.974548.
Fri Mar 31 05:02:24 2023 Fold 3, Epoch 28, lr: 0.0000079, train loss: 0.01878, valid loss: 0.05329, precision: 0.9714, recall: 0.975132.
Fri Mar 31 05:09:23 2023 Fold 3, Epoch 29, lr: 0.0000035, train loss: 0.01823, valid loss: 0.05355, precision: 0.9712, recall: 0.975334.
Fri Mar 31 05:16:28 2023 Fold 3, Epoch 30, lr: 0.0000009, train loss: 0.01867, valid loss: 0.05387, precision: 0.9717, recall: 0.974982.
Fri Mar 31 05:23:29 2023 Fold 4, Epoch 1, lr: 0.0000300, train loss: 0.28034, valid loss: 0.14854, precision: 0.8944, recall: 0.902637.
Fri Mar 31 05:30:32 2023 Fold 4, Epoch 2, lr: 0.0003000, train loss: 0.09260, valid loss: 0.06069, precision: 0.9505, recall: 0.965398.
Fri Mar 31 05:37:36 2023 Fold 4, Epoch 3, lr: 0.0002991, train loss: 0.06554, valid loss: 0.05351, precision: 0.9554, recall: 0.968623.
Fri Mar 31 05:44:37 2023 Fold 4, Epoch 4, lr: 0.0002965, train loss: 0.05746, valid loss: 0.05124, precision: 0.9717, recall: 0.961670.
Fri Mar 31 05:51:40 2023 Fold 4, Epoch 5, lr: 0.0002921, train loss: 0.05282, valid loss: 0.04702, precision: 0.9678, recall: 0.966914.
Fri Mar 31 05:58:41 2023 Fold 4, Epoch 6, lr: 0.0002861, train loss: 0.04931, valid loss: 0.04613, precision: 0.9698, recall: 0.969385.
Fri Mar 31 06:05:42 2023 Fold 4, Epoch 7, lr: 0.0002785, train loss: 0.04627, valid loss: 0.04733, precision: 0.9689, recall: 0.970072.
Fri Mar 31 06:12:43 2023 Fold 4, Epoch 8, lr: 0.0002694, train loss: 0.04407, valid loss: 0.04433, precision: 0.9697, recall: 0.971875.
Fri Mar 31 06:19:47 2023 Fold 4, Epoch 9, lr: 0.0002589, train loss: 0.04131, valid loss: 0.04225, precision: 0.9709, recall: 0.974488.
Fri Mar 31 06:26:46 2023 Fold 4, Epoch 10, lr: 0.0002471, train loss: 0.03911, valid loss: 0.04368, precision: 0.9730, recall: 0.970586.
Fri Mar 31 06:33:46 2023 Fold 4, Epoch 11, lr: 0.0002342, train loss: 0.03709, valid loss: 0.04303, precision: 0.9719, recall: 0.974071.
Fri Mar 31 06:40:55 2023 Fold 4, Epoch 12, lr: 0.0002203, train loss: 0.03519, valid loss: 0.04350, precision: 0.9726, recall: 0.974001.
Fri Mar 31 06:47:57 2023 Fold 4, Epoch 13, lr: 0.0002055, train loss: 0.03376, valid loss: 0.04376, precision: 0.9741, recall: 0.973976.
Fri Mar 31 06:55:00 2023 Fold 4, Epoch 14, lr: 0.0001901, train loss: 0.03161, valid loss: 0.04473, precision: 0.9715, recall: 0.977255.
Fri Mar 31 07:02:03 2023 Fold 4, Epoch 15, lr: 0.0001743, train loss: 0.03070, valid loss: 0.04521, precision: 0.9682, recall: 0.978793.
Fri Mar 31 07:09:04 2023 Fold 4, Epoch 16, lr: 0.0001581, train loss: 0.02897, valid loss: 0.04485, precision: 0.9739, recall: 0.974460.
Fri Mar 31 07:16:07 2023 Fold 4, Epoch 17, lr: 0.0001419, train loss: 0.02794, valid loss: 0.04578, precision: 0.9720, recall: 0.973950.
Fri Mar 31 07:23:11 2023 Fold 4, Epoch 18, lr: 0.0001257, train loss: 0.02635, valid loss: 0.04441, precision: 0.9736, recall: 0.975246.
Fri Mar 31 07:30:13 2023 Fold 4, Epoch 19, lr: 0.0001099, train loss: 0.02460, valid loss: 0.04561, precision: 0.9737, recall: 0.975658.
Fri Mar 31 07:37:17 2023 Fold 4, Epoch 20, lr: 0.0000945, train loss: 0.02440, valid loss: 0.04529, precision: 0.9732, recall: 0.976756.
Fri Mar 31 07:44:23 2023 Fold 4, Epoch 21, lr: 0.0000797, train loss: 0.02288, valid loss: 0.04682, precision: 0.9719, recall: 0.977738.
Fri Mar 31 07:51:28 2023 Fold 4, Epoch 22, lr: 0.0000658, train loss: 0.02246, valid loss: 0.04685, precision: 0.9729, recall: 0.979088.
Fri Mar 31 07:58:30 2023 Fold 4, Epoch 23, lr: 0.0000529, train loss: 0.02107, valid loss: 0.04665, precision: 0.9759, recall: 0.975568.
Fri Mar 31 08:05:31 2023 Fold 4, Epoch 24, lr: 0.0000411, train loss: 0.02114, valid loss: 0.04771, precision: 0.9756, recall: 0.977019.
Fri Mar 31 08:12:33 2023 Fold 4, Epoch 25, lr: 0.0000306, train loss: 0.02037, valid loss: 0.04709, precision: 0.9733, recall: 0.976793.
Fri Mar 31 08:19:35 2023 Fold 4, Epoch 26, lr: 0.0000215, train loss: 0.02005, valid loss: 0.04787, precision: 0.9748, recall: 0.978244.
Fri Mar 31 08:26:38 2023 Fold 4, Epoch 27, lr: 0.0000139, train loss: 0.02011, valid loss: 0.04730, precision: 0.9755, recall: 0.977041.
Fri Mar 31 08:33:41 2023 Fold 4, Epoch 28, lr: 0.0000079, train loss: 0.01961, valid loss: 0.04795, precision: 0.9748, recall: 0.977849.
Fri Mar 31 08:40:46 2023 Fold 4, Epoch 29, lr: 0.0000035, train loss: 0.01935, valid loss: 0.04831, precision: 0.9770, recall: 0.976229.
Fri Mar 31 08:47:47 2023 Fold 4, Epoch 30, lr: 0.0000009, train loss: 0.01913, valid loss: 0.04818, precision: 0.9754, recall: 0.977667.
